epoch;acc;loss;val_acc;val_loss
0;0.5634920597076416;1.0101057291030884;0.6000000238418579;1.286882758140564
1;0.6419413685798645;0.7867568135261536;0.6707317233085632;1.2338287830352783
2;0.7408424615859985;0.6251907348632812;0.6768292784690857;0.9776422381401062
3;0.8287546038627625;0.4210794270038605;0.6548780202865601;0.8745071291923523
4;0.9139193892478943;0.23693686723709106;0.6512194871902466;0.8219616413116455
5;0.961843729019165;0.12385251373052597;0.9060975313186646;0.27792954444885254
6;0.9789377450942993;0.07183379679918289;0.5341463685035706;1.4099456071853638
7;0.9822954535484314;0.05883441120386124;0.6024390459060669;1.3155425786972046
8;0.9942002296447754;0.027939490973949432;0.9634146094322205;0.12234900146722794
9;0.9993894696235657;0.00762827368453145;0.9841463565826416;0.07191050797700882
10;0.9993894696235657;0.007253556977957487;0.9365853667259216;0.17690862715244293
11;0.9993894696235657;0.004755199886858463;0.9817073345184326;0.07975348830223083
12;0.9996947646141052;0.004384299274533987;0.95243901014328;0.15327811241149902
13;0.9996947646141052;0.002857618499547243;0.9731707572937012;0.10029038786888123
14;1.0;0.0014878100482746959;0.9817073345184326;0.08099458366632462
15;1.0;0.0011343653313815594;0.9841463565826416;0.0737275630235672
16;1.0;0.0012486304622143507;0.9841463565826416;0.08033917844295502
17;0.9996947646141052;0.0016788628417998552;0.949999988079071;0.18793989717960358
18;0.9996947646141052;0.0014251279644668102;0.9756097793579102;0.09660672396421432
19;1.0;0.0010913092410191894;0.959756076335907;0.1627364605665207
20;1.0;0.0005894385394640267;0.9841463565826416;0.0815201997756958
21;1.0;0.0008243160555139184;0.9829268455505371;0.08164668828248978
22;1.0;0.0009012256050482392;0.9792683124542236;0.08034267276525497
23;1.0;0.0008529543993063271;0.9670731425285339;0.1096164882183075
24;1.0;0.0005731396377086639;0.9817073345184326;0.0794718861579895
25;1.0;0.0008560949354432523;0.9585365653038025;0.18242600560188293
26;1.0;0.00041793056880123913;0.9841463565826416;0.08343375474214554
27;1.0;0.0007060682401061058;0.9658536314964294;0.13204774260520935
28;1.0;0.0004442853678483516;0.9829268455505371;0.08995415270328522
29;1.0;0.0005581588484346867;0.9853658676147461;0.07874443382024765
30;1.0;0.00031637970823794603;0.9829268455505371;0.08177421987056732
31;1.0;0.0004755746922455728;0.9841463565826416;0.08152246475219727
32;1.0;0.00035687224590219557;0.9817073345184326;0.07973033934831619
33;1.0;0.0002464443095959723;0.9829268455505371;0.0839739739894867
34;1.0;0.0003602556826081127;0.9878048896789551;0.08367520570755005
35;1.0;0.0005180601729080081;0.9780488014221191;0.09417914599180222
36;1.0;0.0003748032031580806;0.9804878234863281;0.09181411564350128
37;1.0;0.0003417935222387314;0.9853658676147461;0.0772838443517685
38;1.0;0.00031038213637657464;0.9841463565826416;0.07947517931461334
39;1.0;0.00023660718579776585;0.9841463565826416;0.08113829791545868
40;1.0;0.0002599934523459524;0.9829268455505371;0.0813426673412323
41;1.0;0.0003267466672696173;0.9853658676147461;0.08101467043161392
42;1.0;0.00023213139502331614;0.9841463565826416;0.08169231563806534
43;1.0;0.00026575205265544355;0.9841463565826416;0.08256471902132034
44;1.0;0.00039101470611058176;0.9841463565826416;0.08640690892934799
45;1.0;0.00025664869463071227;0.9841463565826416;0.08277689665555954
46;1.0;0.0002321043430129066;0.9841463565826416;0.08393041789531708
47;1.0;0.00027907383628189564;0.9841463565826416;0.08392580598592758
48;1.0;0.00027484746533446014;0.9841463565826416;0.08537696301937103
49;1.0;0.00023023576068226248;0.9841463565826416;0.08467476814985275
