epoch;acc;loss;val_acc;val_loss
0;0.46367520093917847;1.6641898155212402;0.18048781156539917;2.288386106491089
1;0.5732600688934326;1.1435983180999756;0.41829267144203186;1.1929028034210205
2;0.6376678943634033;0.9691765904426575;0.6841463446617126;0.7832395434379578
3;0.6764346957206726;0.8530057072639465;0.7268292903900146;0.6836912035942078
4;0.7036019563674927;0.7786139249801636;0.752439022064209;0.6119033694267273
5;0.7155067324638367;0.7333011627197266;0.7634146213531494;0.5770478844642639
6;0.7487789988517761;0.6565194129943848;0.8073170781135559;0.5476450324058533
7;0.7622100114822388;0.5970901846885681;0.8024390339851379;0.5085985660552979
8;0.7896825671195984;0.5365632772445679;0.8292682766914368;0.44053879380226135
9;0.8034188151359558;0.5005944967269897;0.8158536553382874;0.4798229932785034
10;0.8159340620040894;0.4786948263645172;0.8524390459060669;0.4010774493217468
11;0.8382173180580139;0.4156744182109833;0.8292682766914368;0.4182340204715729
12;0.8431013226509094;0.4054241478443146;0.8414633870124817;0.410970002412796
13;0.8501220941543579;0.3750067949295044;0.8560975790023804;0.3971109390258789
14;0.8684371113777161;0.35482123494148254;0.8878048658370972;0.32344773411750793
15;0.8751526474952698;0.3321026563644409;0.8951219320297241;0.2993227541446686
16;0.8778998851776123;0.3202674388885498;0.8975609540939331;0.3035927414894104
17;0.8916361331939697;0.2812148332595825;0.8865853548049927;0.30175843834877014
18;0.8919413685798645;0.2920897305011749;0.9182927012443542;0.2734762728214264
19;0.9038461446762085;0.2489970326423645;0.8999999761581421;0.27767857909202576
20;0.9136141538619995;0.23710231482982635;0.9146341681480408;0.24224846065044403
21;0.9145299196243286;0.2250373810529709;0.9121951460838318;0.2695363759994507
22;0.9181929230690002;0.21677470207214355;0.9134146571159363;0.2636920213699341
23;0.9123931527137756;0.22139979898929596;0.9207317233085632;0.23182857036590576
24;0.9362027049064636;0.18577052652835846;0.9219512343406677;0.21515922248363495
25;0.932539701461792;0.19408437609672546;0.9317073225975037;0.21212536096572876
26;0.9346764087677002;0.1720285713672638;0.9256097674369812;0.22530828416347504
27;0.938034176826477;0.17869968712329865;0.9317073225975037;0.20073166489601135
28;0.949938952922821;0.15072216093540192;0.9378048777580261;0.17717337608337402
29;0.9447497129440308;0.1576063185930252;0.9353658556938171;0.2045052945613861
30;0.9429181814193726;0.15604068338871002;0.9329268336296082;0.19607239961624146
31;0.9444444179534912;0.1543273776769638;0.9487804770469666;0.17912611365318298
32;0.9514651894569397;0.1440291851758957;0.949999988079071;0.17270790040493011
33;0.9548229575157166;0.13863921165466309;0.9390243887901306;0.18811234831809998
34;0.9621489644050598;0.12133871763944626;0.9402438998222351;0.1763675957918167
35;0.9612331986427307;0.1207624226808548;0.9475609660148621;0.1648758351802826
36;0.9603174328804016;0.12067391723394394;0.9451219439506531;0.16999609768390656
37;0.9578754305839539;0.12345977872610092;0.9560975432395935;0.15766164660453796
38;0.9633699655532837;0.11161565035581589;0.959756076335907;0.15322564542293549
39;0.9627594351768494;0.11406213045120239;0.9475609660148621;0.15897345542907715
40;0.9645909667015076;0.1115008145570755;0.9512194991111755;0.16269750893115997
41;0.9612331986427307;0.11321552097797394;0.9512194991111755;0.1488853394985199
42;0.9700854420661926;0.09433456510305405;0.9512194991111755;0.14430022239685059
43;0.971611738204956;0.09116995334625244;0.9560975432395935;0.1430661678314209
44;0.9661172032356262;0.1024419367313385;0.95243901014328;0.13995489478111267
45;0.9670329689979553;0.10083676874637604;0.9512194991111755;0.15052779018878937
46;0.9615384340286255;0.10690458863973618;0.9475609660148621;0.14870700240135193
47;0.9648962020874023;0.09703832864761353;0.957317054271698;0.13779954612255096
48;0.9679487347602844;0.090931735932827;0.9536585211753845;0.14572522044181824
49;0.9648962020874023;0.09840342402458191;0.957317054271698;0.13808338344097137
