epoch;acc;loss;val_acc;val_loss
0;0.5515872836112976;1.3834410905838013;0.6195122003555298;1.2913535833358765
1;0.6718559265136719;0.7354318499565125;0.6792683005332947;1.2271053791046143
2;0.7551892399787903;0.5808500051498413;0.7219512462615967;1.1124799251556396
3;0.8568376302719116;0.368632435798645;0.5621951222419739;0.917529821395874
4;0.9346764087677002;0.19348950684070587;0.8634146451950073;0.5154895782470703
5;0.9740537405014038;0.09391189366579056;0.8365853428840637;0.3592255115509033
6;0.985958456993103;0.05219433084130287;0.5280487537384033;2.121666431427002
7;0.9929792284965515;0.03148225322365761;0.8890243768692017;0.2985541522502899
8;0.997863233089447;0.016431862488389015;0.9390243887901306;0.1633913218975067
9;0.9993894696235657;0.006136124487966299;0.9256097674369812;0.2384287267923355
10;0.9993894696235657;0.004245032090693712;0.9280487895011902;0.21985436975955963
11;1.0;0.0017484368290752172;0.9695122241973877;0.09883522242307663
12;1.0;0.0008574058883823454;0.9780488014221191;0.06892530620098114
13;1.0;0.0006711020832881331;0.9792683124542236;0.06629959493875504
14;1.0;0.0005629336810670793;0.9817073345184326;0.06220631301403046
15;1.0;0.0004982424434274435;0.9780488014221191;0.06979121267795563
16;1.0;0.0004172131884843111;0.9817073345184326;0.06478456407785416
17;1.0;0.0003914638073183596;0.9743902683258057;0.08711705356836319
18;1.0;0.0003226306289434433;0.9768292903900146;0.0662248507142067
19;1.0;0.00023798485926818103;0.9817073345184326;0.061361055821180344
20;1.0;0.0002196677669417113;0.9780488014221191;0.06608690321445465
21;1.0;0.0002121210563927889;0.9780488014221191;0.06981080025434494
22;1.0;0.00019941256323363632;0.9768292903900146;0.07694640010595322
23;1.0;0.0001870744745247066;0.9780488014221191;0.07512067258358002
24;1.0;0.0001579906966071576;0.9768292903900146;0.07323550432920456
25;1.0;0.0001502701488789171;0.9756097793579102;0.06742293387651443
26;1.0;0.00013914029113948345;0.9829268455505371;0.06302623450756073
27;1.0;0.00012069032527506351;0.9780488014221191;0.06896916776895523
28;1.0;0.00017059664241969585;0.9792683124542236;0.06580176204442978
29;1.0;0.00011633730173343793;0.9780488014221191;0.06425335258245468
30;1.0;9.862241859082133e-05;0.9780488014221191;0.06874623894691467
31;1.0;0.00010872529674088582;0.9780488014221191;0.06934574246406555
32;1.0;0.00010533013846725225;0.9780488014221191;0.06885761767625809
33;1.0;0.00011500213440740481;0.9780488014221191;0.07203333079814911
34;1.0;8.78097052918747e-05;0.9780488014221191;0.06956370919942856
35;1.0;0.00012713178875856102;0.9780488014221191;0.06963016837835312
36;1.0;9.014941315399483e-05;0.9780488014221191;0.0714738592505455
37;1.0;0.00010141134407604113;0.9792683124542236;0.064543716609478
38;1.0;8.691697439644486e-05;0.9780488014221191;0.07091134786605835
39;1.0;8.640347368782386e-05;0.9780488014221191;0.06565707176923752
40;1.0;7.772103708703071e-05;0.9780488014221191;0.06561261415481567
41;1.0;7.514055323554203e-05;0.9768292903900146;0.0689413994550705
42;1.0;7.149547309381887e-05;0.9780488014221191;0.07049006968736649
43;1.0;8.635661652078852e-05;0.9792683124542236;0.06647174060344696
44;1.0;7.918506889836863e-05;0.9780488014221191;0.06738635152578354
45;1.0;7.979963993420824e-05;0.9780488014221191;0.06749832630157471
46;1.0;5.6633518397575244e-05;0.9780488014221191;0.0700128972530365
47;1.0;7.173930498538539e-05;0.9780488014221191;0.06881441175937653
48;1.0;5.9828809753526e-05;0.9780488014221191;0.06935656815767288
49;1.0;6.428890628740191e-05;0.9768292903900146;0.07118566334247589
