epoch;acc;loss;val_acc;val_loss
0;0.5109890103340149;1.5636518001556396;0.4585365951061249;1.180172324180603
1;0.5808913111686707;0.8802126049995422;0.47804877161979675;1.2325910329818726
2;0.6156898736953735;0.8175671696662903;0.17560975253582;1.3356537818908691
3;0.678266167640686;0.7118127346038818;0.5658536553382874;0.9230248332023621
4;0.7313797473907471;0.6210497617721558;0.4268292784690857;1.1126251220703125
5;0.7948718070983887;0.5053403973579407;0.4719512164592743;1.413745403289795
6;0.8507326245307922;0.38031241297721863;0.785365879535675;0.4975731074810028
7;0.9068986773490906;0.2738722562789917;0.4682926833629608;2.5923595428466797
8;0.9377289414405823;0.20237351953983307;0.5146341323852539;2.0206172466278076
9;0.9648962020874023;0.12681521475315094;0.7865853905677795;0.4597323536872864
10;0.9749694466590881;0.09589910507202148;0.8573170900344849;0.33176663517951965
11;0.9822954535484314;0.07344452291727066;0.787804901599884;0.4703550338745117
12;0.990231990814209;0.055252786725759506;0.9609755873680115;0.11868645250797272
13;0.9899267554283142;0.04795483499765396;0.8085365891456604;0.5642721652984619
14;0.9920634627342224;0.03938530385494232;0.8439024686813354;0.43066269159317017
15;0.995726466178894;0.028192758560180664;0.9536585211753845;0.13852237164974213
16;0.9969474673271179;0.0182535070925951;0.8500000238418579;0.39490506052970886
17;0.9990842342376709;0.01528733130544424;0.964634120464325;0.08743439614772797
18;0.9984737634658813;0.012549697421491146;0.9695122241973877;0.0712890774011612
19;0.9975579977035522;0.014661220833659172;0.9719512462615967;0.08684369176626205
20;0.9981684684753418;0.014189730398356915;0.9182927012443542;0.2171267867088318
21;0.9990842342376709;0.011128146201372147;0.9707317352294922;0.07863076031208038
22;1.0;0.007528242655098438;0.9792683124542236;0.06044115498661995
23;0.9984737634658813;0.010540970601141453;0.8487805128097534;0.49015185236930847
24;0.9993894696235657;0.005578635726124048;0.9817073345184326;0.05098509043455124
25;0.9993894696235657;0.006229442078620195;0.9707317352294922;0.0821998119354248
26;0.9990842342376709;0.005975495092570782;0.957317054271698;0.11472491919994354
27;0.9996947646141052;0.0054457709193229675;0.9195122122764587;0.2418791949748993
28;0.9993894696235657;0.004850893747061491;0.9817073345184326;0.055834922939538956
29;1.0;0.004999498836696148;0.9719512462615967;0.10491763800382614
30;1.0;0.0034873830154538155;0.9756097793579102;0.06862097978591919
31;0.9996947646141052;0.0037178995553404093;0.9707317352294922;0.07182455062866211
32;0.9996947646141052;0.0031549292616546154;0.9670731425285339;0.10549741238355637
33;0.9993894696235657;0.004462273791432381;0.9817073345184326;0.06493280082941055
34;1.0;0.0026957555674016476;0.9878048896789551;0.05194633826613426
35;1.0;0.002510846359655261;0.9682926535606384;0.09877119213342667
36;1.0;0.001990624936297536;0.964634120464325;0.10385052114725113
37;1.0;0.0023175941314548254;0.9792683124542236;0.06703417003154755
38;1.0;0.0020279798191040754;0.9841463565826416;0.046105869114398956
39;0.9996947646141052;0.002974864561110735;0.9695122241973877;0.0943734422326088
40;1.0;0.0024301486555486917;0.9719512462615967;0.08055873960256577
41;1.0;0.002340716775506735;0.9829268455505371;0.04485802352428436
42;1.0;0.00162659608758986;0.9841463565826416;0.05103864520788193
43;0.9996947646141052;0.003099787747487426;0.9829268455505371;0.04684476554393768
44;1.0;0.002103228121995926;0.9817073345184326;0.0601947046816349
45;1.0;0.0014740643091499805;0.9829268455505371;0.05652421712875366
46;1.0;0.00202210433781147;0.9829268455505371;0.05378032475709915
47;0.9996947646141052;0.002761882496997714;0.9756097793579102;0.05616540089249611
48;1.0;0.00137870735488832;0.9829268455505371;0.053589168936014175
49;1.0;0.0016587412683293223;0.9829268455505371;0.05670910328626633
0;0.507631242275238;1.9811702966690063;0.46097561717033386;1.0713664293289185
1;0.5567765831947327;0.8993867635726929;0.5756097435951233;1.123313307762146
2;0.579365074634552;0.8568323254585266;0.5682926774024963;1.0119322538375854
3;0.5848596096038818;0.8040881156921387;0.5902438759803772;0.9609465003013611
4;0.6303418874740601;0.7419962882995605;0.6365853548049927;0.841228187084198
5;0.6736873984336853;0.6740595698356628;0.5707316994667053;0.8554883003234863
6;0.7246642112731934;0.6125017404556274;0.5792682766914368;0.9235458970069885
7;0.7689255475997925;0.5366925597190857;0.6695122122764587;0.7528545260429382
8;0.8046398162841797;0.4562268853187561;0.8268292546272278;0.46332240104675293
9;0.8492063283920288;0.37475961446762085;0.5670731663703918;1.1864371299743652
10;0.8836996555328369;0.31428763270378113;0.550000011920929;2.2701988220214844
11;0.918498158454895;0.23272265493869781;0.754878044128418;0.5619015097618103
12;0.9447497129440308;0.1774284839630127;0.954878032207489;0.18170103430747986
13;0.9542124271392822;0.14442774653434753;0.8560975790023804;0.3190597891807556
14;0.9710012078285217;0.11254248768091202;0.9439024329185486;0.16216403245925903
15;0.9737484455108643;0.09434113651514053;0.9475609660148621;0.16294777393341064
16;0.9780219793319702;0.0781058818101883;0.46219512820243835;5.82490348815918
17;0.982600748538971;0.0649707093834877;0.8268292546272278;0.4439850449562073
18;0.990231990814209;0.04563954100012779;0.9390243887901306;0.1692422479391098
19;0.9938949942588806;0.03192264586687088;0.959756076335907;0.11643361300230026
20;0.9951159954071045;0.025623541325330734;0.8024390339851379;0.6258557438850403
21;0.9963369965553284;0.021935023367404938;0.8670731782913208;0.3442014455795288
22;0.9954212307929993;0.021712245419621468;0.9036585092544556;0.30164259672164917
23;0.9966422319412231;0.018018286675214767;0.9134146571159363;0.24097807705402374
24;0.9984737634658813;0.012791106477379799;0.9085366129875183;0.2947034239768982
25;0.9981684684753418;0.012499400414526463;0.7707316875457764;0.8910180926322937
26;0.9984737634658813;0.009974051266908646;0.9817073345184326;0.05901586636900902
27;0.9987789988517761;0.008765816688537598;0.9817073345184326;0.05937415361404419
28;0.9990842342376709;0.008907875046133995;0.9731707572937012;0.08558768033981323
29;0.997863233089447;0.009417330846190453;0.7317073345184326;0.9171510338783264
30;0.9990842342376709;0.00874871015548706;0.9756097793579102;0.07562441378831863
31;0.9993894696235657;0.006169429048895836;0.9853658676147461;0.05580130219459534
32;0.9993894696235657;0.006574504543095827;0.9756097793579102;0.08973091840744019
33;0.9996947646141052;0.005326284095644951;0.9792683124542236;0.06243138015270233
34;0.9990842342376709;0.007016199640929699;0.9804878234863281;0.06561999768018723
35;0.9990842342376709;0.005045564845204353;0.9682926535606384;0.10979367047548294
36;0.9990842342376709;0.005305406171828508;0.9707317352294922;0.08997154235839844
37;0.9993894696235657;0.00488694105297327;0.9682926535606384;0.09263689815998077
38;1.0;0.004165452904999256;0.9817073345184326;0.06863314658403397
39;1.0;0.004071745555847883;0.9817073345184326;0.05521807819604874
40;0.9990842342376709;0.003850250970572233;0.9707317352294922;0.09261371940374374
41;0.9990842342376709;0.004285489674657583;0.9780488014221191;0.06860409677028656
42;0.9993894696235657;0.004101124592125416;0.9829268455505371;0.054086439311504364
43;0.9993894696235657;0.0036250813864171505;0.9756097793579102;0.07234621047973633
44;0.9993894696235657;0.003667026525363326;0.9756097793579102;0.06959275901317596
45;1.0;0.0031613202299922705;0.9853658676147461;0.04849831759929657
46;0.9993894696235657;0.003647170728072524;0.9841463565826416;0.048346273601055145
47;1.0;0.003094628220424056;0.9841463565826416;0.04682047665119171
48;0.9996947646141052;0.002186091151088476;0.9829268455505371;0.05863872542977333
49;0.9996947646141052;0.0030180183239281178;0.9841463565826416;0.05414598807692528
