epoch;acc;loss;val_acc;val_loss
2;0.7277167439460754;0.6194179654121399;0.4121951162815094;1.3560887575149536
3;0.8687423467636108;0.3595507740974426;0.6353658437728882;0.8254140615463257
4;0.9441391825675964;0.19193659722805023;0.5304877758026123;2.008071184158325
5;0.9749694466590881;0.10087127983570099;0.7414634227752686;0.9256205558776855
6;0.995726466178894;0.03897612914443016;0.6792683005332947;1.041750431060791
7;0.9990842342376709;0.018645400181412697;0.9475609660148621;0.1642061173915863
8;1.0;0.009839673526585102;0.9341463446617126;0.22085349261760712
9;0.9993894696235657;0.008302192203700542;0.95243901014328;0.13604336977005005
10;1.0;0.005085968878120184;0.9463414549827576;0.1632797122001648
11;1.0;0.003301875200122595;0.9719512462615967;0.0907224640250206
12;1.0;0.0028070949483662844;0.9670731425285339;0.09592438489198685
13;1.0;0.0017258005682379007;0.9634146094322205;0.1172100082039833
14;1.0;0.0013173628831282258;0.9707317352294922;0.08025632053613663
15;1.0;0.0011746629606932402;0.9731707572937012;0.08572833240032196
16;1.0;0.0009019082062877715;0.9756097793579102;0.10285796225070953
17;1.0;0.0009239386417903006;0.9768292903900146;0.07786828279495239
18;1.0;0.0007120977970771492;0.9756097793579102;0.0848667249083519
19;1.0;0.0006649339338764548;0.9719512462615967;0.08201832324266434
20;1.0;0.0006143953651189804;0.9731707572937012;0.08238007128238678
21;1.0;0.0005228770314715803;0.9743902683258057;0.07742754369974136
22;1.0;0.00046113075222820044;0.9695122241973877;0.09666658937931061
23;1.0;0.0003812535433098674;0.9756097793579102;0.07984784990549088
24;1.0;0.00036534591345116496;0.9768292903900146;0.0751848816871643
25;1.0;0.00037012144457548857;0.9768292903900146;0.07902398705482483
26;1.0;0.00030637465533800423;0.9768292903900146;0.08060242235660553
27;1.0;0.0002904052671510726;0.9768292903900146;0.07964073866605759
28;1.0;0.00030605681240558624;0.9682926535606384;0.10243313759565353
29;1.0;0.00026063676341436803;0.9743902683258057;0.07907557487487793
30;1.0;0.00024737304192967713;0.9792683124542236;0.06976965069770813
31;1.0;0.00021445692982524633;0.9780488014221191;0.07694003731012344
32;1.0;0.00028188456781208515;0.9695122241973877;0.09701454639434814
33;1.0;0.00020965120347682387;0.9743902683258057;0.08123839646577835
34;1.0;0.00017996736278291792;0.9780488014221191;0.07629677653312683
35;1.0;0.0001653278013691306;0.9780488014221191;0.07815797626972198
36;1.0;0.00017780128109734505;0.9707317352294922;0.0910240113735199
37;1.0;0.00017410257714800537;0.9804878234863281;0.0763532742857933
38;1.0;0.00014583641313947737;0.9743902683258057;0.08114895969629288
39;1.0;0.00015347055159509182;0.9792683124542236;0.06752333790063858
40;1.0;0.00012811976193916053;0.9804878234863281;0.07805289328098297
41;1.0;0.00016774242976680398;0.9341463446617126;0.21014189720153809
42;1.0;0.00013394748384598643;0.9792683124542236;0.07214972376823425
43;1.0;0.00012232313747517765;0.9804878234863281;0.07164817303419113
44;1.0;0.00010932777513517067;0.9804878234863281;0.07304088026285172
45;1.0;0.00010210578329861164;0.9792683124542236;0.07225994765758514
46;1.0;0.00010857430606847629;0.9804878234863281;0.06849097460508347
47;1.0;0.00010092159936903045;0.9780488014221191;0.07024092227220535
48;1.0;9.308198059443384e-05;0.9804878234863281;0.071173295378685
49;1.0;8.916443039197475e-05;0.9804878234863281;0.07040882110595703
