epoch;acc;loss;val_acc;val_loss
0;0.5070207715034485;1.5641082525253296;0.3073170781135559;1.3377056121826172
1;0.5827228426933289;0.8752524256706238;0.5853658318519592;0.9532032012939453
2;0.6172161102294922;0.8146395683288574;0.6085366010665894;0.9120407700538635
3;0.6504883766174316;0.7530747652053833;0.6109756231307983;0.8912882804870605
4;0.6944444179534912;0.6731840968132019;0.6268292665481567;0.9244498014450073
5;0.7612942457199097;0.557299792766571;0.5243902206420898;1.1168062686920166
6;0.8235653042793274;0.43005114793777466;0.7597560882568359;0.6060224175453186
7;0.8693528771400452;0.3347535729408264;0.6865853667259216;0.7156686782836914
8;0.91300368309021;0.227362260222435;0.8609756231307983;0.366839736700058
9;0.9594017267227173;0.12971889972686768;0.6548780202865601;1.148150086402893
10;0.9648962020874023;0.11360432207584381;0.7939024567604065;0.4800775349140167
11;0.9838217496871948;0.061626363545656204;0.9341463446617126;0.20779696106910706
12;0.9905372262001038;0.04065736383199692;0.959756076335907;0.14138196408748627
13;0.995726466178894;0.021423278376460075;0.9243902564048767;0.21765084564685822
14;0.9942002296447754;0.024511422961950302;0.8036585450172424;0.5745449066162109
15;0.995726466178894;0.017049122601747513;0.8524390459060669;0.48313772678375244
16;0.9984737634658813;0.011768760159611702;0.9707317352294922;0.10974013060331345
17;0.9963369965553284;0.013015453703701496;0.949999988079071;0.15496757626533508
18;0.9987789988517761;0.010705146938562393;0.8609756231307983;0.5005564093589783
19;0.9987789988517761;0.007207716349512339;0.9182927012443542;0.25336953997612
20;0.9993894696235657;0.005949966609477997;0.9378048777580261;0.1710679978132248
21;1.0;0.0033870732877403498;0.9695122241973877;0.09194375574588776
22;1.0;0.002780031645670533;0.9475609660148621;0.1843971610069275
23;0.9996947646141052;0.0020575528033077717;0.9756097793579102;0.09987398236989975
24;0.9996947646141052;0.00252559594810009;0.9804878234863281;0.08641631156206131
25;1.0;0.0016106202965602279;0.9731707572937012;0.10626217722892761
26;0.9996947646141052;0.0021523230243474245;0.959756076335907;0.1309465616941452
27;0.9990842342376709;0.002817474538460374;0.9731707572937012;0.10778442770242691
28;1.0;0.0012865611352026463;0.9792683124542236;0.07991591840982437
29;1.0;0.0010255053639411926;0.9804878234863281;0.0831262469291687
30;1.0;0.0006918352446518838;0.9792683124542236;0.08477479219436646
31;1.0;0.0008830307051539421;0.9756097793579102;0.09429588913917542
32;0.9996947646141052;0.0009881571168079972;0.9804878234863281;0.08519083261489868
33;1.0;0.0007774981204420328;0.9780488014221191;0.08579348772764206
34;1.0;0.000850326323416084;0.9804878234863281;0.08282870054244995
35;1.0;0.0007630540058016777;0.9829268455505371;0.08180727809667587
36;1.0;0.0005979778943583369;0.9780488014221191;0.08539535105228424
