epoch;acc;loss;val_acc;val_loss
0;0.5784493088722229;0.9328513145446777;0.5329268574714661;1.2807592153549194
1;0.7142857313156128;0.6532133221626282;0.1634146273136139;1.3908016681671143
2;0.8458486199378967;0.40403228998184204;0.7329268455505371;1.0193365812301636
3;0.9532967209815979;0.15730687975883484;0.5719512104988098;0.7719651460647583
4;0.9874847531318665;0.052678681910037994;0.7182926535606384;0.6402488946914673
5;0.9948107600212097;0.02533741109073162;0.8097561001777649;0.40262922644615173
6;0.9996947646141052;0.008599028922617435;0.9682926535606384;0.11009522527456284
7;1.0;0.0032455152831971645;0.9634146094322205;0.11204124242067337
8;1.0;0.0013607066357508302;0.9768292903900146;0.08518397063016891
9;1.0;0.000771591963712126;0.9634146094322205;0.11989594250917435
10;1.0;0.0006433104281313717;0.9780488014221191;0.09011621028184891
11;1.0;0.0004781492752954364;0.9792683124542236;0.08685987442731857
12;1.0;0.0004240545385982841;0.9780488014221191;0.09417671710252762
13;1.0;0.00035842019133269787;0.9804878234863281;0.08308188617229462
14;1.0;0.00031659004162065685;0.9768292903900146;0.08846309781074524
15;1.0;0.00027601170586422086;0.9756097793579102;0.08630770444869995
16;1.0;0.0002422153193037957;0.9817073345184326;0.08521903306245804
17;1.0;0.0002177049609599635;0.9780488014221191;0.08380664139986038
18;1.0;0.00021290592849254608;0.9792683124542236;0.09286932647228241
19;1.0;0.0002035187353612855;0.9792683124542236;0.08480358868837357
20;1.0;0.00018859546980820596;0.9804878234863281;0.08618690818548203
21;1.0;0.0001803366612875834;0.9804878234863281;0.09032759070396423
22;1.0;0.00014565369929187;0.9829268455505371;0.0878162756562233
23;1.0;0.00013871164992451668;0.9829268455505371;0.0840371698141098
24;1.0;0.00014436649507842958;0.9817073345184326;0.08769398927688599
25;1.0;0.00012920853623654693;0.9829268455505371;0.08922597020864487
26;1.0;0.00013311198563314974;0.9792683124542236;0.08750102669000626
27;1.0;0.00010826485959114507;0.9817073345184326;0.09112170338630676
28;1.0;0.00011312653077766299;0.9804878234863281;0.09016580134630203
29;1.0;0.00013077660696581006;0.9817073345184326;0.09016148000955582
30;1.0;0.00010631939949234948;0.9829268455505371;0.08943318575620651
31;1.0;0.00010870128608075902;0.9817073345184326;0.0899408757686615
32;1.0;0.0001019163173623383;0.9817073345184326;0.09076979011297226
33;1.0;9.99115509330295e-05;0.9792683124542236;0.08798053860664368
34;1.0;8.678545418661088e-05;0.9804878234863281;0.09069593250751495
35;1.0;9.505795605946332e-05;0.9804878234863281;0.08882351964712143
36;1.0;8.413723844569176e-05;0.9804878234863281;0.08966183662414551
37;1.0;7.654959335923195e-05;0.9817073345184326;0.09001130610704422
38;1.0;7.693465158808976e-05;0.9804878234863281;0.09281408041715622
39;1.0;8.037815860006958e-05;0.9804878234863281;0.09323176741600037
40;1.0;7.155229104682803e-05;0.9817073345184326;0.09048091620206833
41;1.0;7.209071918623522e-05;0.9829268455505371;0.0924910232424736
42;1.0;6.855857645859942e-05;0.9829268455505371;0.08997159451246262
43;1.0;6.708434375468642e-05;0.9829268455505371;0.09113789349794388
44;1.0;6.942491745576262e-05;0.9829268455505371;0.09155415743589401
45;1.0;6.571899575646967e-05;0.9829268455505371;0.0935700386762619
46;1.0;6.331819167826325e-05;0.9829268455505371;0.0914149135351181
47;1.0;6.159435724839568e-05;0.9817073345184326;0.09261356294155121
48;1.0;5.585930557572283e-05;0.9804878234863281;0.09282879531383514
49;1.0;6.230944563867524e-05;0.9829268455505371;0.09031330794095993
0;0.5546398162841797;1.0000852346420288;0.4243902564048767;1.3020846843719482
